fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,FkToChar,"
Model with FK to a model with a CharField primary key, #19299
",172,173,61,1
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,RenamedField,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,VerboseNameField,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,GenericIPAddress,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,DecimalLessThanOne,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,FieldClassAttributeModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,DataModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,Document,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,AllFieldsModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,ManyToMany,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,UUIDModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,NullableUUIDModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,PrimaryKeyUUIDModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,RelatedToUUIDModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,UUIDChild,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,UUIDGrandchild,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,TestImageFieldFile,"
Custom Field File class that records whether or not the underlying file
was opened.
",246,248,83,2
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,TestImageField,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,Person,"
Model that defines an ImageField with no dimension fields.
",267,268,58,1
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,AbstractPersonWithHeight,"
Abstract model that defines an ImageField with only one dimension field
to make sure the dimension update is correctly run on concrete subclass
instance post-initialization.
",274,277,173,3
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,PersonWithHeight,"
Concrete model that subclass an abstract one with only on dimension
field.
",287,289,74,2
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,PersonWithHeightAndWidth,"
Model that defines height and width fields after the ImageField.
",294,295,64,1
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,PersonDimensionsFirst,"
Model that defines height and width fields before the ImageField.
",305,306,65,1
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,PersonTwoImages,"
Model that:
* Defines two ImageFields
* Defines the height/width fields before the ImageFields
* Has a nullable ImageField
",316,320,122,4
C:\Users\vaano\python_projects\django\tests\model_fields\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,Nested,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,BasicFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,ChoicesTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,GetFieldDisplayTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,GetChoicesTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,GetChoicesOrderingTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,GetChoicesLimitChoicesToTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,Field,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\tests.py,FooBar,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_autofield.py,AutoFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_autofield.py,BigAutoFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_autofield.py,SmallAutoFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_autofield.py,AutoFieldInheritanceTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_binaryfield.py,BinaryFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_booleanfield.py,BooleanFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_booleanfield.py,ValidationTest,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_charfield.py,TestCharField,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_charfield.py,ValidationTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_charfield.py,Choices,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_charfield.py,Event,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_datetimefield.py,DateTimeFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_datetimefield.py,ValidationTest,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_decimalfield.py,DecimalFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_durationfield.py,TestSaveLoad,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_durationfield.py,TestQuerying,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_durationfield.py,TestSerialization,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_durationfield.py,TestValidation,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_durationfield.py,TestFormField,"Tests for forms.DurationField are in the forms_tests app.
 ",83,83,1,1
C:\Users\vaano\python_projects\django\tests\model_fields\test_field_flags.py,FieldFlagsTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_filefield.py,FileFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_filepathfield.py,FilePathFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_floatfield.py,TestFloatField,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,ForeignKeyTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Foo,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,FKUniqueTrue,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,AbstractForeignKeyModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,AbstractReferent,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Foo,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Bar,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Foo,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Bar,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Baz,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Foo,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Bar,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Referred,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,ConcreteReferent,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_foreignkey.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_genericipaddressfield.py,GenericIPAddressFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldTestMixin,"
Mixin class to provide common functionality to ImageField test classes.
",31,32,71,1
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldTests,"
Tests for ImageField that don't need to be run with each of the
different test model classes.
",102,104,93,2
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldTwoDimensionsTests,"
Tests behavior of an ImageField and its dimensions fields.
",196,197,58,1
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldNoDimensionsTests,"
Tests behavior of an ImageField with no dimension fields.
",310,311,57,1
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldOneDimensionTests,"
Tests behavior of an ImageField with one dimensions field.
",319,320,58,1
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldDimensionsFirstTests,"
Tests behavior of an ImageField where the dimensions fields are
defined before the ImageField.
",328,330,94,2
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,ImageFieldUsingFileTests,"
Tests behavior of an ImageField when assigning it a File instance
rather than an ImageFile instance.
",338,340,100,2
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,TwoImageFieldTests,"
Tests a model with two ImageFields.
",349,350,35,1
C:\Users\vaano\python_projects\django\tests\model_fields\test_imagefield.py,Person,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,IntegerFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,SmallIntegerFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,BigIntegerFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,PositiveSmallIntegerFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,PositiveIntegerFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,PositiveBigIntegerFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,ValidationTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_integerfield.py,Choices,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,ManyToManyFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,ManyToManyFieldDBTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,AbstractManyToManyModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,AbstractReferent,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Referred,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Through,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,ConcreteReferent,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_manytomanyfield.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_promises.py,PromiseTest,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_slugfield.py,SlugFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_textfield.py,TextFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestSaveLoad,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestMethods,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestQuerying,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestSerialization,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestValidation,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestAsPrimaryKey,,,,,
C:\Users\vaano\python_projects\django\tests\model_fields\test_uuid.py,TestAsPrimaryKeyTransactionTests,"Need a TransactionTestCase to avoid deferring FK constraint checking.
 ",313,313,33,1
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Person,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Category,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Writer,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Article,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,ImprovedArticle,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,ImprovedArticleWithParentLink,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,BetterWriter,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Publication,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,PublicationDefaults,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Author,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Author1,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,WriterProfile,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Document,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,TextFile,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,CustomFileField,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,CustomFF,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,FilePathModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Homepage,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Product,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Price,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Triple,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,ArticleStatus,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Inventory,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Book,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,BookXtra,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,DerivedBook,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,ExplicitPK,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Post,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,DateTimePost,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,DerivedPost,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,BigInt,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,MarkupField,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,CustomFieldForExclusionModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,FlexibleDatePost,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Colour,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,ColourfulItem,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,CustomErrorMessage,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Character,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,StumpJoke,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Student,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Photo,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,UUIDPK,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,StrictAssignmentFieldSpecific,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,StrictAssignmentAll,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Award,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,NullableUniqueCharFieldModel,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,ImageFile,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,OptionalImageFile,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,NoExtensionImageFile,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ProductForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PriceForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,BookForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,DerivedBookForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ExplicitPKForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PostForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,DerivedPostForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomWriterForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,BaseCategoryForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ArticleForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,RoykoForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ArticleStatusForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,InventoryForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,SelectInventoryForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomFieldForExclusionForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,TextFileForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,BigIntForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelFormWithMedia,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomErrorMessageForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelFormBaseTest,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,FieldOverridesByFormMetaForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,TestFieldOverridesByFormMeta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,IncompleteCategoryFormWithFields,"
A form that replaces the model's url field with a custom one. This should
prevent the model field's validation from being called.
",820,822,129,2
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,IncompleteCategoryFormWithExclude,"
A form that replaces the model's url field with a custom one. This should
prevent the model field's validation from being called.
",832,834,129,2
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ValidationTest,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,UniqueTest,"
unique/unique_together validation.
",858,859,34,1
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelFormBasicTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelMultipleChoiceFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelOneToOneFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,FileAndImageFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelOtherFieldTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,OtherModelFormTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelFormCustomErrorTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomCleanTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelFormInheritanceTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,StumpJokeForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomFieldWithQuerysetButNoLimitChoicesTo,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,StumpJokeWithCustomFieldForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,LimitChoicesToTests,"
Tests the functionality of ``limit_choices_to``.
",2695,2696,48,1
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,FormFieldCallbackTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,LocalizedModelFormTest,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomMetaclass,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomMetaclassForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomMetaclassTestCase,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,StrictAssignmentTests,"
Should a model do anything special with __setattr__() or descriptors which
raise a ValidationError, a model form should catch the error (#24706).
",2895,2897,145,2
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelToDictTests,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ImageFileForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,OptionalImageFileForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,NoExtensionImageFileForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Media,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,NoModelModelForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,EmptyPersonForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,FormForTestingIsValid,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,AwardForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ExtraFields,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ExtraPersonForm,"
ModelForm with an extra field 
",318,319,29,1
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ReplaceField,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ReplaceField,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ReplaceField,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,WriterForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ExcludeFields,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ExcludeFields,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PriceFormWithoutQuantity,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PriceFormWithoutQuantity,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ConfusedForm,"
Using 'fields' *and* 'exclude'. Not sure why you'd want to do
this, but uh, ""be liberal in what you accept"" and all.
",447,449,116,2
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,MixModelForm,"
Don't allow more than one 'model' definition in the
inheritance hierarchy.  Technically, it would generate a valid
form, but the fact that the resulting save method won't deal with
multiple objects is likely to trip up people not familiar with the
mechanics.
",460,465,258,5
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,BadForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,InvalidModelForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,SubCategoryForm,"
Subclassing without specifying a Meta on the class will use
the parent's Meta (or the first parent in the MRO if there are
multiple parent classes).
",509,512,148,3
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,SomeCategoryForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,SubclassMeta,"
We can also subclass the Meta inner class to change the fields
list.
",526,528,68,2
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,OrderFields,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,OrderFields2,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PubForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,BookForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,TripleForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,DateTimePostForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,FlexDatePostForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomProductForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomPriceForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,CustomPostForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PartialArticleForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,PartialArticleFormWithSlug,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ShortCategory,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,AuthorForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,WriterForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,ModelMultipleChoiceForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,WriterForm,,,,,
C:\Users\vaano\python_projects\django\tests\model_forms\tests.py,WriterForm,,,,,
